*N2O emissions output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  FEB 02, 2026 11:46:55

*RUN   1        : 1                         WHAPS048 TUDU1501    1
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         WHAPS048
  
!              |------------------------------ Cumulative -----------------------------|------------------------------ Daily ----------------------------------|
!               N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO   Denitrification (g[N]/ha) by soil depth (cm):                                   Nitrification (g[N]/ha) by soil depth (cm):                                     N2O flux (g[N]/ha) by soil depth (cm):                                          N2 flux (g[N]/ha) by soil depth (cm):                                           NO flux (g[N]/ha) by soil depth (cm):
!                 kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210
@YEAR DOY   DAS   N2OEC    N2EC    NOEC    NDNC    NITC   N2ODC   N2ONC   N2FLC   NOFLC  N2OGED   N2GED   NOGED    NDND   NITRD   N2ODD   N2OND   N2FLD   NOFLD   NDN1D   NDN2D   NDN3D   NDN4D   NDN5D   NDN6D   NDN7D   NDN8D   NDN9D   NDN10   NIT1D   NIT2D   NIT3D   NIT4D   NIT5D   NIT6D   NIT7D   NIT8D   NIT9D   NIT10   N2O1D   N2O2D   N2O3D   N2O4D   N2O5D   N2O6D   N2O7D   N2O8D   N2O9D   N2O10   N2F1D   N2F2D   N2F3D   N2F4D   N2F5D   N2F6D   N2F7D   N2F8D   N2F9D   N2F10   NOF1D   NOF2D   NOF3D   NOF4D   NOF5D   NOF6D   NOF7D   NOF8D   NOF9D   NOF10
   15 237   161    0.21    0.29    0.62    0.35   172.1   0.057   0.172   0.289   0.640     0.1     0.0     0.2     0.0     285    0.00    0.29    0.00    0.37     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     19.     16.      5.      7.      7.      6.      6.      6.     11.     16.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  FEB 02, 2026 11:46:56

*RUN   9        : 9                         WHAPS048 TUDU1501    9
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  9   : 9                         WHAPS048
  
!              |------------------------------ Cumulative -----------------------------|------------------------------ Daily ----------------------------------|
!               N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO   Denitrification (g[N]/ha) by soil depth (cm):                                   Nitrification (g[N]/ha) by soil depth (cm):                                     N2O flux (g[N]/ha) by soil depth (cm):                                          N2 flux (g[N]/ha) by soil depth (cm):                                           NO flux (g[N]/ha) by soil depth (cm):
!                 kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210     0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-90  90-210
@YEAR DOY   DAS   N2OEC    N2EC    NOEC    NDNC    NITC   N2ODC   N2ONC   N2FLC   NOFLC  N2OGED   N2GED   NOGED    NDND   NITRD   N2ODD   N2OND   N2FLD   NOFLD   NDN1D   NDN2D   NDN3D   NDN4D   NDN5D   NDN6D   NDN7D   NDN8D   NDN9D   NDN10   NIT1D   NIT2D   NIT3D   NIT4D   NIT5D   NIT6D   NIT7D   NIT8D   NIT9D   NIT10   N2O1D   N2O2D   N2O3D   N2O4D   N2O5D   N2O6D   N2O7D   N2O8D   N2O9D   N2O10   N2F1D   N2F2D   N2F3D   N2F4D   N2F5D   N2F6D   N2F7D   N2F8D   N2F9D   N2F10   NOF1D   NOF2D   NOF3D   NOF4D   NOF5D   NOF6D   NOF7D   NOF8D   NOF9D   NOF10
   15 077     1    0.00    0.00    0.00    0.00     1.1   0.000   0.001   0.000   0.002     0.0     0.0     0.0     0.0    1119    0.00    1.12    0.00    1.50     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     22.     45.     23.     47.     42.     49.     50.     51.    107.    110.     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1
   15 078     2    0.00    0.00    0.00    0.00     2.1   0.000   0.002   0.000   0.003     0.0     0.0     0.0     0.0     943    0.00    0.94    0.00    1.22     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     16.     34.     19.     39.     36.     41.     42.     43.     90.     93.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1
   15 079     3    0.00    0.00    0.00    0.00     2.9   0.000   0.003   0.000   0.004     0.0     0.0     0.0     0.0     794    0.00    0.79    0.00    1.02     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     12.     26.     16.     33.     35.     34.     35.     36.     75.     78.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.1     0.1     0.1     0.0     0.0     0.1     0.1
   15 080     4    0.00    0.00    0.00    0.00     3.5   0.000   0.004   0.000   0.007     0.0     0.0     0.1     0.0     666    0.00    0.67    0.00    3.18     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      9.     19.     13.     27.     29.     28.     29.     30.     63.     66.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.1     0.2     0.2     0.2     0.2     0.1     0.3     0.3
   15 081     5    0.00    0.00    0.00    0.00     4.1   0.000   0.004   0.000   0.009     0.0     0.0     0.1     0.0     562    0.00    0.56    0.00    2.17     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      7.     15.     11.     22.     24.     24.     25.     25.     53.     55.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.2     0.1     0.2     0.1     0.1     0.1     0.1     0.2     0.2
   15 082     6    0.00    0.00    0.00    0.00     4.6   0.000   0.005   0.000   0.011     0.0     0.0     0.1     0.0     468    0.00    0.47    0.00    1.46     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      6.     12.      9.     18.     20.     19.     20.     21.     44.     46.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1
   15 083     7    0.00    0.00    0.00    0.00     5.0   0.000   0.005   0.000   0.012     0.0     0.0     0.1     0.0     407    0.00    0.41    0.00    1.03     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      5.     10.      8.     16.     17.     17.     18.     18.     38.     40.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.1     0.1     0.1     0.0     0.0     0.1     0.1
   15 084     8    0.00    0.00    0.00    0.00     5.3   0.000   0.006   0.000   0.013     0.0     0.0     0.1     0.0     373    0.00    0.37    0.00    0.77     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      5.     10.      7.     15.     16.     16.     16.     17.     35.     37.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 085     9    0.00    0.00    0.00    0.00     5.7   0.000   0.006   0.000   0.013     0.0     0.0     0.1     0.0     353    0.00    0.35    0.00    0.59     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      5.      9.      7.     14.     15.     15.     16.     16.     33.     35.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 086    10    0.00    0.00    0.00    0.00     6.0   0.000   0.006   0.000   0.014     0.0     0.0     0.1     0.0     323    0.00    0.32    0.00    0.44     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      4.      9.      6.     13.     14.     14.     14.     15.     30.     32.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 087    11    0.00    0.00    0.00    0.00     6.3   0.000   0.007   0.000   0.014     0.0     0.0     0.1     0.0     303    0.00    0.30    0.00    0.39     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      4.      8.      6.     13.     13.     13.     14.     14.     29.     30.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 088    12    0.00    0.00    0.00    0.00     6.6   0.000   0.007   0.000   0.014     0.0     0.0     0.2     0.0     285    0.00    0.29    0.00    0.37     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      4.      8.      6.     12.     13.     13.     13.     13.     27.     28.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 089    13    0.00    0.00    0.00    0.00     6.9   0.000   0.007   0.000   0.015     0.0     0.0     0.2     0.0     268    0.00    0.27    0.00    0.34     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      3.      7.      6.     12.     12.     12.     12.     13.     26.     26.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 090    14    0.00    0.00    0.00    0.00     7.1   0.000   0.007   0.000   0.015     0.0     0.0     0.1     0.0     237    0.00    0.24    0.00    0.30     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      3.      5.      5.     10.     11.     10.     11.     11.     23.     23.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 091    15    0.00    0.00    0.00    0.00     7.3   0.000   0.008   0.000   0.015     0.0     0.0     0.1     0.0     218    0.00    0.22    0.00    0.27     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.      5.      5.     10.     10.     10.     10.     10.     21.     22.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 092    16    0.00    0.00    0.00    0.00     7.5   0.000   0.008   0.000   0.016     0.0     0.0     0.1     0.0     192    0.00    0.19    0.00    0.24     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      3.      4.      8.      9.      8.      9.      9.     18.     19.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 093    17    0.00    0.00    0.00    0.00     7.7   0.000   0.008   0.000   0.016     0.0     0.0     0.1     0.0     168    0.00    0.17    0.00    0.20     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      2.      3.      7.      8.      7.      8.      8.     16.     17.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 094    18    0.00    0.00    0.00    0.00     7.8   0.000   0.008   0.000   0.016     0.0     0.0     0.2     0.0     145    0.00    0.15    0.00    0.18     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      2.      3.      6.      7.      6.      7.      7.     14.     14.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 095    19    0.00    0.00    0.00    0.00     7.9   0.000   0.008   0.000   0.016     0.0     0.0     0.1     0.0     127    0.00    0.13    0.00    0.15     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      2.      2.      5.      6.      6.      6.      6.     12.     13.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 096    20    0.00    0.00    0.00    0.00     8.1   0.000   0.008   0.000   0.016     0.0     0.0     0.2     0.0     111    0.00    0.11    0.00    0.13     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      1.      2.      5.      5.      5.      5.      5.     10.     11.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 097    21    0.00    0.00    0.00    0.00     8.2   0.000   0.008   0.000   0.016     0.1     0.0     0.2     0.0     101    0.00    0.10    0.00    0.12     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      1.      2.      4.      5.      4.      5.      5.     10.     10.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 098    22    0.00    0.00    0.00    0.00     8.3   0.000   0.009   0.000   0.017     0.1     0.0     0.2     0.0      93    0.00    0.09    0.00    0.12     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      1.      2.      4.      4.      4.      4.      4.      9.      9.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 099    23    0.00    0.00    0.00    0.00    12.1   0.000   0.012   0.000   0.028     0.7     0.0     2.2     0.0    3855    0.00    3.85    0.00   11.56     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   3768.      1.      2.      4.      4.      4.      4.      4.      8.      9.     3.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    11.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 100    24    0.00    0.00    0.01    0.00    16.2   0.000   0.016   0.000   0.041     1.3     0.0     3.9     0.0    4053    0.00    4.05    0.00   12.40     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   3966.      1.      2.      4.      4.      4.      4.      4.      9.      9.     4.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    12.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 101    25    0.00    0.00    0.01    0.00    20.5   0.000   0.021   0.000   0.054     1.8     0.0     5.7     0.0    4351    0.00    4.35    0.00   13.81     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   4262.      1.      2.      4.      4.      4.      4.      4.      9.      9.     4.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    13.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 102    26    0.01    0.00    0.02    0.00    25.2   0.000   0.025   0.000   0.070     2.3     0.0     7.6     0.0    4651    0.00    4.65    0.00   15.56     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   4560.      0.      2.      5.      5.      4.      5.      5.      9.      9.     4.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    15.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 103    27    0.01    0.00    0.03    0.00    30.0   0.000   0.030   0.000   0.087     2.8     0.0     9.4     0.0    4807    0.00    4.81    0.00   17.06     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   4711.      0.      2.      5.      5.      5.      5.      5.     10.     10.     4.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    16.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 104    28    0.01    0.00    0.04    0.00    34.4   0.000   0.035   0.000   0.104     3.2     0.0    10.9     0.0    4409    0.00    4.41    0.00   16.62     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   4309.      0.      2.      5.      5.      5.      5.      5.     10.     10.     4.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    16.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 105    29    0.02    0.00    0.05    0.00    38.0   0.000   0.038   0.000   0.118     3.3     0.0    11.8     0.0    3653    0.00    3.65    0.00   14.57     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   3551.      0.      2.      4.      5.      4.      5.      5.     10.     11.     3.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    14.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 106    30    0.02    0.00    0.07    0.00    41.2   0.000   0.041   0.000   0.131     3.3     0.0    12.3     0.0    3145    0.00    3.14    0.00   13.18     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   3038.      0.      2.      4.      5.      4.      5.      6.     10.     11.     3.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    13.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 107    31    0.02    0.00    0.08    0.00    43.9   0.000   0.044   0.000   0.143     3.3     0.0    12.5     0.0    2762    0.00    2.76    0.00   12.04     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2649.      0.      2.      4.      5.      5.      5.      6.     11.     12.     2.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    11.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 108    32    0.02    0.00    0.08    0.00    45.7   0.000   0.046   0.000   0.144     1.0     0.0     3.3     0.0    1805    0.00    1.81    0.00    0.88     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   1692.      0.      2.      3.      5.      5.      5.      6.     11.     12.     1.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 109    33    0.03    0.00    0.09    0.00    48.1   0.000   0.048   0.000   0.147     2.2     0.0     6.9     0.0    2310    0.00    2.31    0.00    3.16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   2200.      0.      2.      3.      5.      4.      5.      6.     10.     11.     2.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 110    34    0.03    0.00    0.10    0.00    50.1   0.000   0.050   0.000   0.154     2.9     0.0     9.4     0.0    2096    0.00    2.10    0.00    6.98     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   1990.      0.      2.      4.      5.      4.      5.      5.     10.     11.     2.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     6.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 111    35    0.03    0.00    0.11    0.00    51.8   0.000   0.052   0.000   0.160     2.7     0.0     8.7     0.0    1648    0.00    1.65    0.00    5.47     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   1550.      0.      2.      3.      4.      4.      4.      5.      9.     10.     1.5     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     5.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 112    36    0.03    0.00    0.12    0.00    53.1   0.000   0.053   0.000   0.164     2.5     0.0     8.0     0.0    1312    0.00    1.31    0.00    4.40     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   1221.      0.      2.      3.      4.      3.      4.      5.      8.      9.     1.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 113    37    0.04    0.00    0.12    0.00    54.3   0.000   0.055   0.000   0.168     2.3     0.0     7.4     0.0    1145    0.00    1.15    0.00    4.01     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   1057.      0.      2.      3.      4.      3.      4.      4.      8.      9.     1.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 114    38    0.04    0.00    0.13    0.00    55.3   0.000   0.056   0.000   0.172     2.1     0.0     6.9     0.0    1047    0.00    1.05    0.00    3.91     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    961.      0.      2.      3.      4.      3.      4.      4.      8.      9.     1.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 115    39    0.04    0.00    0.14    0.00    56.3   0.000   0.057   0.000   0.176     1.9     0.0     6.5     0.0     982    0.00    0.98    0.00    3.85     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    894.      0.      2.      3.      4.      4.      4.      4.      8.      9.     0.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.7     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 116    40    0.04    0.00    0.14    0.00    57.2   0.000   0.057   0.000   0.180     1.7     0.0     5.9     0.0     922    0.00    0.92    0.00    3.51     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    832.      0.      2.      3.      4.      4.      4.      5.      8.      9.     0.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 117    41    0.04    0.00    0.15    0.00    58.1   0.000   0.058   0.000   0.183     1.5     0.0     5.3     0.0     860    0.00    0.86    0.00    3.16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    763.      1.      2.      4.      5.      4.      5.      5.      9.     10.     0.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
   15 118    42    0.04    0.00    0.15    0.00    58.8   0.000   0.059   0.000   0.185     1.3     0.0     4.6     0.0     704    0.00    0.70    0.00    2.25     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    599.      1.      2.      4.      5.      5.      5.      5.      9.     10.     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     2.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
