"experiment_ID","experiment_year","treatment_number","treatment_name","plot_id","plot_geocoord_x","plot_geocoord_y","plot_geocoord_system","replicate_number","crop_id","irrigation_level","org_materials_applic_lev","treatment_comments","genotype_level","field_level","initial_conditions_level","planting_level","fertilizer_level","chemical_applic_level","tillage_level","harvest_operations_level"
"LTFE_Duernast","2018",9,"9","20",4477206.067,5362886.033,"GK",2,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",2,1,1,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","20",4477206.067,5362886.033,"GK",2,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",1,1,2,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","20",4477206.067,5362886.033,"GK",2,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",1,1,1,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","34",4477191.618,5362875.419,"GK",1,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",4,1,2,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","34",4477191.618,5362875.419,"GK",1,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",4,1,1,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","34",4477191.618,5362875.419,"GK",1,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",3,1,2,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","34",4477191.618,5362875.419,"GK",1,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",3,1,1,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","34",4477191.618,5362875.419,"GK",1,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",2,1,2,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","34",4477191.618,5362875.419,"GK",1,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",2,1,1,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","34",4477191.618,5362875.419,"GK",1,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",1,1,2,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","34",4477191.618,5362875.419,"GK",1,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",1,1,1,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","56",4477171.901,5362896.651,"GK",4,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",4,1,2,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","56",4477171.901,5362896.651,"GK",4,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",4,1,1,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","56",4477171.901,5362896.651,"GK",4,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",3,1,2,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","56",4477171.901,5362896.651,"GK",4,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",3,1,1,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","56",4477171.901,5362896.651,"GK",4,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",2,1,2,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","56",4477171.901,5362896.651,"GK",4,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",2,1,1,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","56",4477171.901,5362896.651,"GK",4,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",1,1,2,1,12,1,0,1
"LTFE_Duernast","2018",9,"9","56",4477171.901,5362896.651,"GK",4,"MAZ",0,0,"Düngung hoch, Ammoniumsulfatsalpeter",1,1,1,1,12,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,NA,0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","8",4477219.16,5362904.623,"GK",4,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","22",4477204.757,5362893.998,"GK",3,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","36",4477190.282,5362883.377,"GK",2,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",4,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",3,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",2,1,1,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,2,1,14,1,0,1
"LTFE_Duernast","2018",10,"10","50",4477175.879,5362872.762,"GK",1,"MAZ",0,0,"Düngung hoch, Ammonium-Sulfat mit Inhibitor",1,1,1,1,14,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,NA,0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","10",4477215.305,5362879.388,"GK",1,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","32",4477195.532,5362900.639,"GK",4,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","46",4477181.134,5362890.023,"GK",3,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",4,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",3,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",2,1,1,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,2,1,6,1,0,1
"LTFE_Duernast","2018",11,"11","60",4477166.665,5362879.372,"GK",2,"MAZ",0,0,"Düngung hoch, Kalkammonsalpeter 1",1,1,1,1,6,1,0,1
"LTFE_Duernast","2018",12,"12","12",4477213.961,5362887.357,"GK",2,NA,0,0,"Düngung hoch, Kalkstickstoff",4,1,2,1,10,1,0,1
"LTFE_Duernast","2018",12,"12","12",4477213.961,5362887.357,"GK",2,NA,0,0,"Düngung hoch, Kalkstickstoff",4,1,1,1,10,1,0,1
"LTFE_Duernast","2018",12,"12","12",4477213.961,5362887.357,"GK",2,NA,0,0,"Düngung hoch, Kalkstickstoff",3,1,2,1,10,1,0,1
"LTFE_Duernast","2018",12,"12","12",4477213.961,5362887.357,"GK",2,NA,0,0,"Düngung hoch, Kalkstickstoff",3,1,1,1,10,1,0,1
"LTFE_Duernast","2018",12,"12","12",4477213.961,5362887.357,"GK",2,NA,0,0,"Düngung hoch, Kalkstickstoff",2,1,2,1,10,1,0,1
"LTFE_Duernast","2018",12,"12","12",4477213.961,5362887.357,"GK",2,NA,0,0,"Düngung hoch, Kalkstickstoff",2,1,1,1,10,1,0,1
"LTFE_Duernast","2018",12,"12","12",4477213.961,5362887.357,"GK",2,NA,0,0,"Düngung hoch, Kalkstickstoff",1,1,2,1,10,1,0,1
"LTFE_Duernast","2018",12,"12","12",4477213.961,5362887.357,"GK",2,NA,0,0,"Düngung hoch, Kalkstickstoff",1,1,1,1,10,1,0,1
